From Date,To Date,PM2.5,PM10,NOx,SO2
07-04-2025 09:00,07-04-2025 10:00,40.97,84.64,18.36,9
07-04-2025 10:00,07-04-2025 11:00,35.31,77.06,18.06,9.35
07-04-2025 11:00,07-04-2025 12:00,32.97,74.17,17.05,10.32
07-04-2025 12:00,07-04-2025 13:00,43.89,74.41,16.79,8.46
07-04-2025 13:00,07-04-2025 14:00,61.16,67.53,17.12,9.8
07-04-2025 14:00,07-04-2025 15:00,61.22,71.8,16.1,9.98
07-04-2025 15:00,07-04-2025 16:00,55.02,74.15,16.04,10.16
07-04-2025 16:00,07-04-2025 17:00,49.82,72.95,18.18,12.73
07-04-2025 17:00,07-04-2025 18:00,42.65,71,18.24,11.63
07-04-2025 18:00,07-04-2025 19:00,43.83,72.84,19.23,9.15
07-04-2025 19:00,07-04-2025 20:00,39.13,72.3,18.68,8.99
07-04-2025 20:00,07-04-2025 21:00,37.86,67.24,17.8,8.69
07-04-2025 21:00,07-04-2025 22:00,33.05,59.43,16.92,8.49
07-04-2025 22:00,07-04-2025 23:00,27.89,53.98,17.52,8.63
07-04-2025 23:00,08-04-2025 00:00,22.29,44.51,17.11,8.8
08-04-2025 00:00,08-04-2025 01:00,21.52,41.7,16.51,7.36
08-04-2025 01:00,08-04-2025 02:00,20.85,33.26,17.68,7.46
08-04-2025 02:00,08-04-2025 03:00,17.64,31.2,16.89,6.77
08-04-2025 03:00,08-04-2025 04:00,16.1,26.22,17.63,7.02
08-04-2025 04:00,08-04-2025 05:00,12.83,41.75,18.68,7.87
08-04-2025 05:00,08-04-2025 06:00,11.49,37.94,18.62,8.38
08-04-2025 06:00,08-04-2025 07:00,14.11,55.28,19,7.7
08-04-2025 07:00,08-04-2025 08:00,11.91,49.02,18.2,7.8
08-04-2025 08:00,08-04-2025 09:00,13.7,42.6,15.9,6.64
08-04-2025 09:00,08-04-2025 10:00,17.23,40.19,15.47,7.66
08-04-2025 10:00,08-04-2025 11:00,18.69,39.93,16.04,5.99
08-04-2025 11:00,08-04-2025 12:00,16.62,48.42,15.05,6.81
08-04-2025 12:00,08-04-2025 13:00,20.25,45.09,17.28,8.06
08-04-2025 13:00,08-04-2025 14:00,24,48.43,16.04,9.93
08-04-2025 14:00,08-04-2025 15:00,27.74,51.19,15.82,8.79
08-04-2025 15:00,08-04-2025 16:00,32.27,55.89,17.18,5.97
08-04-2025 16:00,08-04-2025 17:00,32.5,58.41,16.35,7.1
08-04-2025 17:00,08-04-2025 18:00,29.84,56.16,17.61,7.2
08-04-2025 18:00,08-04-2025 19:00,30.9,55.97,18.33,10.01
08-04-2025 19:00,08-04-2025 20:00,31.47,49.35,19.57,13.37
08-04-2025 20:00,08-04-2025 21:00,31.32,54,18.12,7.76
08-04-2025 21:00,08-04-2025 22:00,28.54,46.59,16.05,8
08-04-2025 22:00,08-04-2025 23:00,19.12,40.15,16.66,7.89
08-04-2025 23:00,09-04-2025 00:00,17.91,37.72,16.37,10.06
09-04-2025 00:00,09-04-2025 01:00,13.95,28.87,13.57,6.85
09-04-2025 01:00,09-04-2025 02:00,18.74,21.81,12.74,8.01
09-04-2025 02:00,09-04-2025 03:00,None,None,12.09,8.36
09-04-2025 03:00,09-04-2025 04:00,None,None,12.34,8.34
09-04-2025 04:00,09-04-2025 05:00,None,None,13.35,5.52
09-04-2025 05:00,09-04-2025 06:00,None,None,13.83,6.77
09-04-2025 06:00,09-04-2025 07:00,None,None,14.94,6.01
09-04-2025 07:00,09-04-2025 08:00,9.68,10.86,17.46,5
09-04-2025 08:00,09-04-2025 09:00,9.12,22.5,17.79,5.05
09-04-2025 09:00,09-04-2025 10:00,15.67,44.88,17.54,3.38
09-04-2025 10:00,09-04-2025 11:00,13.67,49.25,16.76,5.25
09-04-2025 11:00,09-04-2025 12:00,18.14,46.96,16.63,6.03
09-04-2025 12:00,09-04-2025 13:00,None,None,15.34,3.65
09-04-2025 13:00,09-04-2025 14:00,50.9,87.3,20.09,9.2
09-04-2025 14:00,09-04-2025 15:00,52.03,86.52,24.63,25.69
09-04-2025 15:00,09-04-2025 16:00,53,83.3,21.36,21.23
09-04-2025 16:00,09-04-2025 17:00,51.07,79.91,21.6,17.8
09-04-2025 17:00,09-04-2025 18:00,46.25,73.99,24.29,21.37
09-04-2025 18:00,09-04-2025 19:00,41.14,65.86,19.14,10.86
09-04-2025 19:00,09-04-2025 20:00,39.14,64.33,20.14,13.2
09-04-2025 20:00,09-04-2025 21:00,39.06,65.17,19.12,11.82
09-04-2025 21:00,09-04-2025 22:00,34.53,57.78,17.54,9.6
09-04-2025 22:00,09-04-2025 23:00,28.87,49.3,17.57,8.77
09-04-2025 23:00,10-04-2025 00:00,24.95,43.27,16.64,10.25
10-04-2025 00:00,10-04-2025 01:00,16.93,33.06,15.84,10.77
10-04-2025 01:00,10-04-2025 02:00,14.81,30.91,15.4,9.56
10-04-2025 02:00,10-04-2025 03:00,15.44,28.12,15.93,8.21
10-04-2025 03:00,10-04-2025 04:00,13.64,24.76,15.3,7.76
10-04-2025 04:00,10-04-2025 05:00,12.4,21.24,16.26,7.92
10-04-2025 05:00,10-04-2025 06:00,13.44,22.34,16.9,7.41
10-04-2025 06:00,10-04-2025 07:00,15.26,28.44,18.1,7.88
10-04-2025 07:00,10-04-2025 08:00,15.66,33.29,18.08,9.36
10-04-2025 08:00,10-04-2025 09:00,16.2,34.28,17.31,11.59
10-04-2025 09:00,10-04-2025 10:00,19.04,38.19,17.9,11.87
10-04-2025 10:00,10-04-2025 11:00,20.93,42.94,15.25,9.15
10-04-2025 11:00,10-04-2025 12:00,24.31,45.48,15.57,8.69
10-04-2025 12:00,10-04-2025 13:00,29.06,49.56,14.6,6.08
10-04-2025 13:00,10-04-2025 14:00,33.39,47.05,15.21,6.61
10-04-2025 14:00,10-04-2025 15:00,35.88,42.34,15.43,7.91
10-04-2025 15:00,10-04-2025 16:00,22.27,39.53,15.7,10.37
10-04-2025 16:00,10-04-2025 17:00,24.38,38.3,16.83,10.77
10-04-2025 17:00,10-04-2025 18:00,26.52,43.29,22.57,11.02
10-04-2025 18:00,10-04-2025 19:00,24.41,50.74,20.69,11.91
10-04-2025 19:00,10-04-2025 20:00,22.34,49.82,18.71,8.44
10-04-2025 20:00,10-04-2025 21:00,18.32,44.91,18.97,7.77
10-04-2025 21:00,10-04-2025 22:00,13.41,39.04,20.19,9.02
10-04-2025 22:00,10-04-2025 23:00,10.04,37,26.09,12.08
10-04-2025 23:00,11-04-2025 00:00,7.49,38.14,22.16,10.05
11-04-2025 00:00,11-04-2025 01:00,None,None,None,None
11-04-2025 01:00,11-04-2025 02:00,None,None,None,None
11-04-2025 02:00,11-04-2025 03:00,None,None,None,None
11-04-2025 03:00,11-04-2025 04:00,None,None,None,None
11-04-2025 04:00,11-04-2025 05:00,None,None,None,None
11-04-2025 05:00,11-04-2025 06:00,None,None,None,None
11-04-2025 06:00,11-04-2025 07:00,None,None,None,None
11-04-2025 07:00,11-04-2025 08:00,None,None,None,None
11-04-2025 08:00,11-04-2025 09:00,None,None,None,None
11-04-2025 09:00,11-04-2025 10:00,27.88,52.19,None,None
11-04-2025 10:00,11-04-2025 11:00,47.62,79.72,35.62,32.85
11-04-2025 11:00,11-04-2025 12:00,41.83,97.62,37.63,12.6
11-04-2025 12:00,11-04-2025 13:00,38.85,109.18,40.6,44.96
11-04-2025 13:00,11-04-2025 14:00,46.02,105.02,25.55,39.15
11-04-2025 14:00,11-04-2025 15:00,58.99,109.33,29.14,39.31
11-04-2025 15:00,11-04-2025 16:00,65.69,116.94,25.87,32.24
11-04-2025 16:00,11-04-2025 17:00,65.49,115.81,22.2,20.02
11-04-2025 17:00,11-04-2025 18:00,63.38,109.97,25.74,15.82
11-04-2025 18:00,11-04-2025 19:00,54.58,100.64,25.34,12.68
11-04-2025 19:00,11-04-2025 20:00,46.61,85.24,21.19,9.01
11-04-2025 20:00,11-04-2025 21:00,44.03,73.92,23.31,7.09
11-04-2025 21:00,11-04-2025 22:00,42.46,72.69,24.26,8.07
11-04-2025 22:00,11-04-2025 23:00,42.7,74.94,23.66,8.39
11-04-2025 23:00,12-04-2025 00:00,39.96,74.36,22.7,8.04
12-04-2025 00:00,12-04-2025 01:00,37.44,73.31,19.99,8.16
12-04-2025 01:00,12-04-2025 02:00,38.98,70.93,18.34,8.93
12-04-2025 02:00,12-04-2025 03:00,33.13,59.84,20.01,6.49
12-04-2025 03:00,12-04-2025 04:00,28.56,59.8,22.05,7.1
12-04-2025 04:00,12-04-2025 05:00,29.63,64.48,23.49,7.43
12-04-2025 05:00,12-04-2025 06:00,31.51,63.09,22.33,7.18
12-04-2025 06:00,12-04-2025 07:00,33.97,66.01,19.32,9.32
12-04-2025 07:00,12-04-2025 08:00,37.22,68.32,20.45,10.02
12-04-2025 08:00,12-04-2025 09:00,38.84,67.96,20.01,9.66
12-04-2025 09:00,12-04-2025 10:00,37.57,64.88,16.88,8.37
12-04-2025 10:00,12-04-2025 11:00,33.77,62.98,17.73,7.1
12-04-2025 11:00,12-04-2025 12:00,34.35,66.89,18.48,8.38
12-04-2025 12:00,12-04-2025 13:00,37.92,67.59,18.42,6.94
12-04-2025 13:00,12-04-2025 14:00,39.99,63.73,16.76,7.37
12-04-2025 14:00,12-04-2025 15:00,44.16,62.11,18.46,7.58
12-04-2025 15:00,12-04-2025 16:00,51.18,75.36,21.14,5.2
12-04-2025 16:00,12-04-2025 17:00,57.95,92.86,21.6,6.94
12-04-2025 17:00,12-04-2025 18:00,56.41,100.26,20.34,7.26
12-04-2025 18:00,12-04-2025 19:00,53.44,102.83,23.28,7.28
12-04-2025 19:00,12-04-2025 20:00,52.85,98.32,21.8,6.95
12-04-2025 20:00,12-04-2025 21:00,53.07,96.47,20.63,7.12
12-04-2025 21:00,12-04-2025 22:00,52.38,94.9,20.76,6.76
12-04-2025 22:00,12-04-2025 23:00,48.53,89.98,19.39,6.68
12-04-2025 23:00,13-04-2025 00:00,47.66,88.19,18.86,10.63
13-04-2025 00:00,13-04-2025 01:00,47.36,86.37,15.14,7.44
13-04-2025 01:00,13-04-2025 02:00,43.89,74.88,20.14,16.18
13-04-2025 02:00,13-04-2025 03:00,41.58,66.78,22.67,15.5
13-04-2025 03:00,13-04-2025 04:00,44.64,71.26,22.18,23.07
13-04-2025 04:00,13-04-2025 05:00,46.16,83.16,21.2,16.09
13-04-2025 05:00,13-04-2025 06:00,44.65,92.76,21.87,12.31
13-04-2025 06:00,13-04-2025 07:00,42.66,93.39,21.35,13.23
13-04-2025 07:00,13-04-2025 08:00,43.36,93.88,20.73,17.07
13-04-2025 08:00,13-04-2025 09:00,46.51,91.11,19.22,13.98
13-04-2025 09:00,13-04-2025 10:00,46.76,89.59,18.76,13.73
13-04-2025 10:00,13-04-2025 11:00,45.98,88.8,17.18,10.82
13-04-2025 11:00,13-04-2025 12:00,51.12,83.35,16.46,8.46
13-04-2025 12:00,13-04-2025 13:00,57.68,77.36,21.09,8.06
13-04-2025 13:00,13-04-2025 14:00,60.46,76.3,22.27,20.68
13-04-2025 14:00,13-04-2025 15:00,62.82,81.25,20.85,30.97
13-04-2025 15:00,13-04-2025 16:00,60.92,85.41,20.79,26.9
13-04-2025 16:00,13-04-2025 17:00,54.55,87.25,None,15.55
13-04-2025 17:00,13-04-2025 18:00,50.49,88.08,22.55,13.09
13-04-2025 18:00,13-04-2025 19:00,47.91,86.91,24.56,12.09
13-04-2025 19:00,13-04-2025 20:00,51.4,91.16,32.64,15.52
13-04-2025 20:00,13-04-2025 21:00,65.43,110.67,36.74,13.37
13-04-2025 21:00,13-04-2025 22:00,76.46,140.71,34.52,11.24
13-04-2025 22:00,13-04-2025 23:00,80.15,155.72,31.14,9.45
13-04-2025 23:00,14-04-2025 00:00,80.25,151.78,29.31,9.27
14-04-2025 00:00,14-04-2025 01:00,78.97,143.97,33.27,11
14-04-2025 01:00,14-04-2025 02:00,80.39,143.44,27.31,13.2
14-04-2025 02:00,14-04-2025 03:00,80.12,145.79,27.79,12.2
14-04-2025 03:00,14-04-2025 04:00,76.5,146.69,30.81,13.04
14-04-2025 04:00,14-04-2025 05:00,79.59,151.6,35.39,15.43
14-04-2025 05:00,14-04-2025 06:00,84.06,161.84,43.29,28.22
14-04-2025 06:00,14-04-2025 07:00,78.8,156.75,35.41,30.47
14-04-2025 07:00,14-04-2025 08:00,75.41,144.39,28.5,26.46
14-04-2025 08:00,14-04-2025 09:00,76.4,141.13,23.23,18.7
14-04-2025 09:00,14-04-2025 10:00,70.73,139.39,21.03,12.99
14-04-2025 10:00,14-04-2025 11:00,66.94,132.94,21.2,15.2
14-04-2025 11:00,14-04-2025 12:00,66.34,125.65,19.24,17.79
14-04-2025 12:00,14-04-2025 13:00,60.93,120.38,19.34,11.93
14-04-2025 13:00,14-04-2025 14:00,59.17,120.26,19.28,12.58
14-04-2025 14:00,14-04-2025 15:00,63.48,123.09,19.34,9.52
14-04-2025 15:00,14-04-2025 16:00,62.41,117.25,18.39,8.88
14-04-2025 16:00,14-04-2025 17:00,60.95,111.6,18.98,10.77
14-04-2025 17:00,14-04-2025 18:00,58.98,121.64,18.84,11.84
14-04-2025 18:00,14-04-2025 19:00,53.6,109.35,17.3,8.72
14-04-2025 19:00,14-04-2025 20:00,48.65,72.98,19.02,11.67
14-04-2025 20:00,14-04-2025 21:00,42.43,65.44,20.67,7.87
14-04-2025 21:00,14-04-2025 22:00,38.6,57.81,16.56,8.04
14-04-2025 22:00,14-04-2025 23:00,35.66,46.62,18.45,6.84
14-04-2025 23:00,15-04-2025 00:00,34.19,48.62,20.75,6.69
15-04-2025 00:00,15-04-2025 01:00,30.77,60.22,20.31,8.2
15-04-2025 01:00,15-04-2025 02:00,29.52,68.33,21.74,12.69
15-04-2025 02:00,15-04-2025 03:00,33.78,70.61,22.36,10.18
15-04-2025 03:00,15-04-2025 04:00,41.75,69.02,20.04,12.96
15-04-2025 04:00,15-04-2025 05:00,42.87,77.23,24.93,7.52
15-04-2025 05:00,15-04-2025 06:00,39.74,82.87,18.95,5.36
15-04-2025 06:00,15-04-2025 07:00,36.81,74.66,20.77,9.48
15-04-2025 07:00,15-04-2025 08:00,37.8,69.53,22.74,7.59
15-04-2025 08:00,15-04-2025 09:00,51.07,74.1,19.19,9.94
15-04-2025 09:00,15-04-2025 10:00,59.58,77.26,23.38,11.72
15-04-2025 10:00,15-04-2025 11:00,57.01,84.39,25.09,7.06
15-04-2025 11:00,15-04-2025 12:00,53.87,94.71,24.08,12.16
15-04-2025 12:00,15-04-2025 13:00,52.72,94.3,21.5,16.41
15-04-2025 13:00,15-04-2025 14:00,58.51,95.77,20.44,21.4
15-04-2025 14:00,15-04-2025 15:00,62.66,96.07,23.02,18.16
15-04-2025 15:00,15-04-2025 16:00,59.29,92.14,19.89,10.17
15-04-2025 16:00,15-04-2025 17:00,53.08,86.73,19.48,10
15-04-2025 17:00,15-04-2025 18:00,48.48,79.67,20.91,11.6
15-04-2025 18:00,15-04-2025 19:00,46.28,75.97,28.65,9.29
15-04-2025 19:00,15-04-2025 20:00,47.44,82.64,33.39,10.31
15-04-2025 20:00,15-04-2025 21:00,55.94,96.03,32.21,13.58
15-04-2025 21:00,15-04-2025 22:00,64.55,108.26,35.14,11.98
15-04-2025 22:00,15-04-2025 23:00,67.09,115.74,29.91,18.44
15-04-2025 23:00,16-04-2025 00:00,64.77,114.56,27.48,25.9
16-04-2025 00:00,16-04-2025 01:00,54.67,104.88,34.66,19.74
16-04-2025 01:00,16-04-2025 02:00,47.22,88.69,24.09,15.63
16-04-2025 02:00,16-04-2025 03:00,46.66,92.9,24.64,12.94
16-04-2025 03:00,16-04-2025 04:00,45.58,105.85,21.93,17.44
16-04-2025 04:00,16-04-2025 05:00,45.33,101.91,23.32,15.39
16-04-2025 05:00,16-04-2025 06:00,46.43,99.25,22.84,14
16-04-2025 06:00,16-04-2025 07:00,47.53,101.07,26.58,24.48
16-04-2025 07:00,16-04-2025 08:00,61.66,124.49,29.47,39.25
16-04-2025 08:00,16-04-2025 09:00,77.93,147.06,35.81,52.05
16-04-2025 09:00,16-04-2025 10:00,83.87,157.92,30.6,40.65
16-04-2025 10:00,16-04-2025 11:00,82.55,153.43,21.27,25.91
16-04-2025 11:00,16-04-2025 12:00,70.58,130.16,18.6,19.36
16-04-2025 12:00,16-04-2025 13:00,60.56,104.45,18.55,17.06
16-04-2025 13:00,16-04-2025 14:00,56.2,77.94,20.47,17.35
16-04-2025 14:00,16-04-2025 15:00,53.66,65.18,18.25,11.71
16-04-2025 15:00,16-04-2025 16:00,75.59,110,19.33,14.52
16-04-2025 16:00,16-04-2025 17:00,73.77,109.91,20.36,11.98
16-04-2025 17:00,16-04-2025 18:00,59.2,104.11,22.37,10.58
16-04-2025 18:00,16-04-2025 19:00,44.16,70.66,25.89,11.05
16-04-2025 19:00,16-04-2025 20:00,42.77,84.68,35.37,14.41
16-04-2025 20:00,16-04-2025 21:00,43.79,97.61,25.17,10.36
16-04-2025 21:00,16-04-2025 22:00,41.88,82.54,22.51,7.9
16-04-2025 22:00,16-04-2025 23:00,43.34,75.33,18.8,6.75
16-04-2025 23:00,17-04-2025 00:00,38.72,75.71,15.87,6.11
17-04-2025 00:00,17-04-2025 01:00,34.79,58.16,16.85,6.45
17-04-2025 01:00,17-04-2025 02:00,33.29,64.87,17.16,5.42
17-04-2025 02:00,17-04-2025 03:00,29.91,62.62,23.5,8.54
17-04-2025 03:00,17-04-2025 04:00,33.27,59.54,28.06,8.82
17-04-2025 04:00,17-04-2025 05:00,35.05,80.13,28.04,8.5
17-04-2025 05:00,17-04-2025 06:00,35.36,71.71,26.28,8.45
17-04-2025 06:00,17-04-2025 07:00,29.97,69.8,26.18,5.96
17-04-2025 07:00,17-04-2025 08:00,36.4,76.76,31.64,4.73
17-04-2025 08:00,17-04-2025 09:00,35.36,79.5,35.07,10.36
17-04-2025 09:00,17-04-2025 10:00,37.56,80.59,32.56,10.69
17-04-2025 10:00,17-04-2025 11:00,49.62,74.84,30.7,12.54
17-04-2025 11:00,17-04-2025 12:00,45.63,74.3,31.7,8.63
17-04-2025 12:00,17-04-2025 13:00,49.88,75.89,None,10.37
17-04-2025 13:00,17-04-2025 14:00,45.99,71.33,None,14.9
17-04-2025 14:00,17-04-2025 15:00,47.36,75.7,24.4,8.27
17-04-2025 15:00,17-04-2025 16:00,45.82,76.47,28.32,8.89
17-04-2025 16:00,17-04-2025 17:00,47.86,69.44,37.7,11.16
17-04-2025 17:00,17-04-2025 18:00,46.61,70.99,49.82,12.34
17-04-2025 18:00,17-04-2025 19:00,44.95,81.54,35.02,12.65
17-04-2025 19:00,17-04-2025 20:00,42.55,78.08,47.71,15.54
17-04-2025 20:00,17-04-2025 21:00,41.41,67.57,30.69,8.19
17-04-2025 21:00,17-04-2025 22:00,31.73,56.24,29.44,7.25
17-04-2025 22:00,17-04-2025 23:00,30.35,39.77,38.81,10.63
17-04-2025 23:00,18-04-2025 00:00,33.11,47.72,44.19,11.96
18-04-2025 00:00,18-04-2025 01:00,31.25,52.04,29.13,8.18
18-04-2025 01:00,18-04-2025 02:00,33.15,44.2,27.54,8.08
18-04-2025 02:00,18-04-2025 03:00,27.39,48.88,25.76,7.52
18-04-2025 03:00,18-04-2025 04:00,24.31,46.16,27.33,7.55
18-04-2025 04:00,18-04-2025 05:00,22.02,37.68,25.98,8.38
18-04-2025 05:00,18-04-2025 06:00,24.92,39.95,26.05,8.6
18-04-2025 06:00,18-04-2025 07:00,26.13,41.23,24.09,8.65
18-04-2025 07:00,18-04-2025 08:00,25.23,51.24,31.6,9.02
18-04-2025 08:00,18-04-2025 09:00,30.08,52.3,33.13,8.56
18-04-2025 09:00,18-04-2025 10:00,29.29,51.98,27.83,8.37
18-04-2025 10:00,18-04-2025 11:00,29.97,39.95,42.88,14.77
18-04-2025 11:00,18-04-2025 12:00,31.92,64.56,47.02,13.25
18-04-2025 12:00,18-04-2025 13:00,31.9,54.92,28.65,10.45
18-04-2025 13:00,18-04-2025 14:00,30.9,48.05,42.5,34.18
18-04-2025 14:00,18-04-2025 15:00,34.88,56.69,28.87,11.63
18-04-2025 15:00,18-04-2025 16:00,32.16,52.94,46.25,16.73
18-04-2025 16:00,18-04-2025 17:00,38.46,45.01,66.1,9.26
18-04-2025 17:00,18-04-2025 18:00,38.61,44.34,54.13,16.57
18-04-2025 18:00,18-04-2025 19:00,35.03,50.57,45.91,9.38
18-04-2025 19:00,18-04-2025 20:00,36.29,58.73,42.65,10.61
18-04-2025 20:00,18-04-2025 21:00,38.54,65.31,34.92,8.91
18-04-2025 21:00,18-04-2025 22:00,35.1,60.47,32.16,9.65
18-04-2025 22:00,18-04-2025 23:00,32.66,55.73,40.73,15.17
18-04-2025 23:00,19-04-2025 00:00,33.15,61.4,43.59,17.17
19-04-2025 00:00,19-04-2025 01:00,37.01,59.41,47.71,23.41
19-04-2025 01:00,19-04-2025 02:00,30.68,63.34,48.35,27.92
19-04-2025 02:00,19-04-2025 03:00,32.81,67.09,50.38,30.27
19-04-2025 03:00,19-04-2025 04:00,33.09,62.91,34.03,13.66
19-04-2025 04:00,19-04-2025 05:00,33.19,57.85,35.51,11.32
19-04-2025 05:00,19-04-2025 06:00,36.84,56.56,31.08,8.96
19-04-2025 06:00,19-04-2025 07:00,35.9,49.53,28.73,8.02
19-04-2025 07:00,19-04-2025 08:00,36.09,44.16,23.83,8.96
19-04-2025 08:00,19-04-2025 09:00,40.08,43.21,35.45,4.74
19-04-2025 09:00,19-04-2025 10:00,51.95,56.34,39.2,6.58
19-04-2025 10:00,19-04-2025 11:00,51.35,72.13,37.56,5.38
19-04-2025 11:00,19-04-2025 12:00,64.27,95.12,37.19,2.68
19-04-2025 12:00,19-04-2025 13:00,61.68,115.77,28.51,7.42
19-04-2025 13:00,19-04-2025 14:00,74.08,109.76,29.02,7.32
19-04-2025 14:00,19-04-2025 15:00,69.58,108.89,28.01,5.15
19-04-2025 15:00,19-04-2025 16:00,64.03,104.84,28.27,4.84
19-04-2025 16:00,19-04-2025 17:00,61.06,100.54,33.98,6.84
19-04-2025 17:00,19-04-2025 18:00,61.09,92.13,28.19,7.06
19-04-2025 18:00,19-04-2025 19:00,58.89,88.2,29.75,5.01
19-04-2025 19:00,19-04-2025 20:00,53.43,84.69,39.56,5.66
19-04-2025 20:00,19-04-2025 21:00,51.48,85.83,41.12,8.45
19-04-2025 21:00,19-04-2025 22:00,51.64,91.3,45.79,9.55
19-04-2025 22:00,19-04-2025 23:00,57.49,100.36,46.86,7.15
19-04-2025 23:00,20-04-2025 00:00,54.74,112.29,46.63,6.7
20-04-2025 00:00,20-04-2025 01:00,59.52,107.93,40.32,7.69
20-04-2025 01:00,20-04-2025 02:00,70.27,105.18,34.98,8.74
20-04-2025 02:00,20-04-2025 03:00,68.15,97.97,34.12,6.63
20-04-2025 03:00,20-04-2025 04:00,58.09,107.98,39.59,3.87
20-04-2025 04:00,20-04-2025 05:00,61.3,118.34,45.5,6.7
20-04-2025 05:00,20-04-2025 06:00,66.85,121.13,68.88,6.39
20-04-2025 06:00,20-04-2025 07:00,63.5,132.9,57.52,5.52
20-04-2025 07:00,20-04-2025 08:00,79.5,144.78,32.98,8.2
20-04-2025 08:00,20-04-2025 09:00,83.18,137.8,28.13,5.08
20-04-2025 09:00,20-04-2025 10:00,63.97,128.66,27.04,3.3
20-04-2025 10:00,20-04-2025 11:00,61.53,111.39,24.49,5.91
20-04-2025 11:00,20-04-2025 12:00,60.82,114.04,22.77,5.75
20-04-2025 12:00,20-04-2025 13:00,58.24,104.88,21.23,4.97
20-04-2025 13:00,20-04-2025 14:00,54.86,111.37,22.43,4.53
20-04-2025 14:00,20-04-2025 15:00,58.06,106.57,22.38,6.35
20-04-2025 15:00,20-04-2025 16:00,62.8,103.19,26.98,6.12
20-04-2025 16:00,20-04-2025 17:00,70.27,110.56,32.69,6.14
20-04-2025 17:00,20-04-2025 18:00,73.75,122.36,35.96,6.3
20-04-2025 18:00,20-04-2025 19:00,78.28,126.9,34.6,5.88
20-04-2025 19:00,20-04-2025 20:00,73.01,128.72,33.23,6.46
20-04-2025 20:00,20-04-2025 21:00,74.75,129.72,32.64,6.1
20-04-2025 21:00,20-04-2025 22:00,70.45,128.39,30.13,6.25
20-04-2025 22:00,20-04-2025 23:00,69.88,114.97,27,7.16
20-04-2025 23:00,21-04-2025 00:00,62.75,104.56,25.91,7.08
21-04-2025 00:00,21-04-2025 01:00,49.42,96.45,26.67,8.3
21-04-2025 01:00,21-04-2025 02:00,47.23,83.83,25.29,7.92
21-04-2025 02:00,21-04-2025 03:00,41.39,76.03,23,5.97
21-04-2025 03:00,21-04-2025 04:00,34.07,63.5,23.46,5.88
21-04-2025 04:00,21-04-2025 05:00,28.89,48.1,25.69,6.18
21-04-2025 05:00,21-04-2025 06:00,29.71,51.75,28.6,6.23
21-04-2025 06:00,21-04-2025 07:00,40.72,54.19,27.23,8.2
21-04-2025 07:00,21-04-2025 08:00,36.13,65.77,39.24,8.12
21-04-2025 08:00,21-04-2025 09:00,38.2,76.13,33.68,5.05
21-04-2025 09:00,21-04-2025 10:00,49.13,85.9,34.95,6.4
21-04-2025 10:00,21-04-2025 11:00,56.84,96.17,40.67,6.07
21-04-2025 11:00,21-04-2025 12:00,78.37,118.16,41.03,4.98
21-04-2025 12:00,21-04-2025 13:00,95.05,128.09,40.79,2.87
21-04-2025 13:00,21-04-2025 14:00,59.23,84.12,30.72,9.71
21-04-2025 14:00,21-04-2025 15:00,62.74,91.12,19.38,10.02
21-04-2025 15:00,21-04-2025 16:00,71.77,110.83,17.97,8.05
21-04-2025 16:00,21-04-2025 17:00,73.92,116.18,21.81,5.33
21-04-2025 17:00,21-04-2025 18:00,81.87,114.83,22.31,4.12
21-04-2025 18:00,21-04-2025 19:00,90.33,119.86,18.03,5.54
21-04-2025 19:00,21-04-2025 20:00,82.92,121.03,19.35,5.34
21-04-2025 20:00,21-04-2025 21:00,84.92,116.02,18.6,4.59
21-04-2025 21:00,21-04-2025 22:00,67.98,101.16,None,7.12
21-04-2025 22:00,21-04-2025 23:00,61,93.73,11.63,4.37
21-04-2025 23:00,22-04-2025 00:00,59.99,92.75,11.53,4.04
22-04-2025 00:00,22-04-2025 01:00,58.18,87.11,11.54,5.58
22-04-2025 01:00,22-04-2025 02:00,51.17,77.53,11.54,5.53
22-04-2025 02:00,22-04-2025 03:00,48.35,76.61,11.48,6.24
22-04-2025 03:00,22-04-2025 04:00,45.88,80.48,11.38,6.72
22-04-2025 04:00,22-04-2025 05:00,45.33,82.25,11.46,5.35
22-04-2025 05:00,22-04-2025 06:00,43.02,75.86,11.48,5.49
22-04-2025 06:00,22-04-2025 07:00,36.86,78.56,11.61,6.05
22-04-2025 07:00,22-04-2025 08:00,45.49,82.04,11.49,5.52
22-04-2025 08:00,22-04-2025 09:00,53.74,87.56,11.98,8.02
22-04-2025 09:00,22-04-2025 10:00,55.2,96.41,16.77,8.87
22-04-2025 10:00,22-04-2025 11:00,64.38,104.61,17.79,5.87
22-04-2025 11:00,22-04-2025 12:00,70.68,116.26,23.21,7.56
22-04-2025 12:00,22-04-2025 13:00,83.1,127.64,18.02,6.69
22-04-2025 13:00,22-04-2025 14:00,91.74,137.26,16.7,5.58
22-04-2025 14:00,22-04-2025 15:00,113.92,155.54,18.12,5.35
22-04-2025 15:00,22-04-2025 16:00,137.75,169.7,18.74,4.8
22-04-2025 16:00,22-04-2025 17:00,139.38,180.51,19.71,7.04
22-04-2025 17:00,22-04-2025 18:00,124.12,171.79,24.3,7.01
22-04-2025 18:00,22-04-2025 19:00,107.4,168.56,22.7,7.02
22-04-2025 19:00,22-04-2025 20:00,105.3,161.51,19,6.89
